SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME
2022-23,1628368,De'Aaron Fox,SAC,0022201227,DEN,L,17.566666666666666,6,10,0.6,1,3,0.333,0,0,0.0,1,1,3,1,0,13,17,18.9,5085,2023-04-09T00:00:00,0
2022-23,1627863,Danuel House Jr.,PHI,0022201217,BKN,W,23.466666666666665,3,11,0.273,0,3,0.0,3,3,1.0,0,4,3,1,1,9,5,17.3,3779,2023-04-09T00:00:00,0
2022-23,1628373,Frank Ntilikina,DAL,0022201224,SAS,L,41.63333333333333,5,11,0.455,1,4,0.25,1,4,0.25,0,2,3,2,3,12,-21,22.9,96,2023-04-09T00:00:00,1
2022-23,1627752,Taurean Prince,MIN,0022201225,NOP,W,35.38333333333333,7,14,0.5,2,6,0.333,2,3,0.667,1,2,0,0,3,18,14,21.6,931,2023-04-09T00:00:00,1
2022-23,201988,Patty Mills,BKN,0022201217,PHI,L,35.233333333333334,3,11,0.273,2,9,0.222,4,7,0.571,0,2,2,4,3,12,-27,16.4,962,2023-04-09T00:00:00,1
2022-23,201588,George Hill,IND,0022201220,NYK,W,21.933333333333334,5,7,0.714,5,6,0.833,2,3,0.667,0,3,3,1,3,17,29,27.1,4124,2023-04-09T00:00:00,0
2022-23,1630591,Jalen Suggs,ORL,0022201219,MIA,L,15.283333333333333,3,6,0.5,2,3,0.667,0,0,0.0,3,4,2,1,1,8,1,21.4,5479,2023-04-09T00:00:00,0
2022-23,1631245,Quenton Jackson,WAS,0022201222,HOU,L,32.31666666666667,9,13,0.692,0,2,0.0,1,2,0.5,0,2,5,0,3,19,-6,34.9,1657,2023-04-09T00:00:00,1
2022-23,1628988,Aaron Holiday,ATL,0022201216,BOS,L,31.316666666666666,3,12,0.25,1,5,0.2,0,0,0.0,1,1,6,2,2,7,-7,22.4,1922,2023-04-09T00:00:00,0
2022-23,203109,Jae Crowder,MIL,0022201221,TOR,L,24.733333333333334,5,12,0.417,3,6,0.5,0,0,0.0,0,4,6,0,1,13,-8,32.8,3483,2023-04-09T00:00:00,0
2022-23,1626246,Boban Marjanovic,HOU,0022201222,WAS,W,12.633333333333333,5,7,0.714,0,0,0.0,0,1,0.0,3,3,1,1,0,10,10,23.7,5861,2023-04-09T00:00:00,0
2022-23,1629641,Romeo Langford,SAS,0022201224,DAL,W,14.65,1,3,0.333,0,1,0.0,3,3,1.0,1,0,0,0,0,5,9,6.2,5582,2023-04-09T00:00:00,0
2022-23,1630165,Killian Hayes,DET,0022201223,CHI,L,39.266666666666666,8,18,0.444,3,8,0.375,7,8,0.875,2,6,7,5,0,26,-4,44.1,249,2023-04-09T00:00:00,0
2022-23,1630192,Zeke Nnaji,DEN,0022201227,SAC,W,25.9,8,16,0.5,2,9,0.222,0,2,0.0,3,4,1,4,3,18,19,26.9,3201,2023-04-09T00:00:00,1
2022-23,202693,Markieff Morris,DAL,0022201224,SAS,L,26.8,4,17,0.235,2,11,0.182,0,0,0.0,0,7,2,0,4,10,-21,21.4,3002,2023-04-09T00:00:00,1
2022-23,202696,Nikola Vucevic,CHI,0022201223,DET,W,17.45,4,9,0.444,0,0,0.0,0,0,0.0,0,7,0,0,1,8,9,25.4,5110,2023-04-09T00:00:00,1
2022-23,1630231,KJ Martin,HOU,0022201222,WAS,W,21.033333333333335,5,12,0.417,0,2,0.0,2,2,1.0,0,3,1,0,1,12,-4,17.1,4326,2023-04-09T00:00:00,0
2022-23,203076,Anthony Davis,LAL,0022201228,UTA,W,33.955,7,15,0.467,0,0,0.0,2,2,1.0,3,10,3,4,2,16,10,53.1,1245,2023-04-09T00:00:00,1
2022-23,202695,Kawhi Leonard,LAC,0022201229,PHX,W,35.92,11,21,0.524,0,3,0.0,3,5,0.6,0,15,6,4,4,25,-7,48.0,805,2023-04-09T00:00:00,0
2022-23,1631367,Jacob Gilyard,MEM,0022201226,OKC,L,40.78333333333333,1,3,0.333,1,3,0.333,0,0,0.0,0,4,7,2,3,3,-13,25.3,136,2023-04-09T00:00:00,0
2022-23,1628408,PJ Dozier,SAC,0022201227,DEN,L,24.35,2,8,0.25,0,3,0.0,0,0,0.0,1,3,6,2,2,4,-25,24.8,3572,2023-04-09T00:00:00,0
2022-23,1630250,Marko Simonovic,CHI,0022201223,DET,W,8.233333333333333,1,3,0.333,1,2,0.5,1,2,0.5,0,1,0,0,3,4,15,5.2,6347,2023-04-09T00:00:00,1
2022-23,203083,Andre Drummond,CHI,0022201223,DET,W,12.666666666666666,3,7,0.429,0,0,0.0,2,4,0.5,5,5,0,1,1,8,-9,22.0,5853,2023-04-09T00:00:00,1
