SEASON_YEAR,PLAYER_ID,PLAYER_NAME,GAME_ID,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME,PLAYER_USG_PCT,TEAM_DEF_RATING,TEAM_PACE,TEAM_ID,MATCHUP_ID
2023-24,203932,Aaron Gordon,22301215,L,31.255,4,9,0.444,0,0,0.0,0,0,0.0,2,4,2,0,2,8,6,24.2,5311,2023-12-06,0,0.444,103.1,97.48,1610612743,1610612746
2023-24,203932,Aaron Gordon,22300290,L,32.666666666666664,8,13,0.615,1,3,0.333,0,0,0.0,4,3,3,1,1,17,-11,31.9,4384,2023-12-02,0,0.654,105.6,109.2,1610612743,1610612758
2023-24,203932,Aaron Gordon,22300048,L,39.016666666666666,0,12,0.0,0,4,0.0,2,4,0.5,3,4,2,1,1,2,-9,12.4,758,2023-11-24,0,0.073,84.1,99.42,1610612743,1610612745
2023-24,203932,Aaron Gordon,22300226,L,36.68333333333333,7,16,0.438,1,3,0.333,0,2,0.0,7,3,1,2,3,15,4,32.5,1858,2023-11-22,0,0.444,122.4,96.22,1610612743,1610612753
2023-24,203932,Aaron Gordon,22300218,W,36.96666666666667,4,11,0.364,0,1,0.0,3,4,0.75,5,4,7,2,1,11,-2,33.3,1681,2023-11-20,0,0.431,107.8,99.34,1610612743,1610612765
2023-24,203932,Aaron Gordon,22300210,L,31.616666666666667,4,11,0.364,0,2,0.0,3,6,0.5,2,2,5,1,2,11,-18,31.3,5064,2023-11-19,0,0.403,113.4,96.28,1610612743,1610612739
2023-24,203932,Aaron Gordon,22300034,L,39.15,7,14,0.5,0,4,0.0,0,3,0.0,1,7,2,0,4,14,1,29.6,708,2023-11-17,0,0.457,106.5,103.76,1610612743,1610612740
2023-24,203932,Aaron Gordon,22300024,W,39.4,8,12,0.667,1,2,0.5,3,3,1.0,1,4,5,3,1,20,2,30.5,628,2023-11-14,1,0.751,116.7,94.32,1610612743,1610612746
2023-24,203932,Aaron Gordon,22300182,L,38.5,6,10,0.6,1,2,0.5,3,6,0.5,1,7,5,2,2,16,8,37.1,969,2023-11-12,0,0.633,108.2,96.46,1610612743,1610612745
2023-24,203932,Aaron Gordon,22300169,W,34.416666666666664,5,14,0.357,1,2,0.5,3,4,0.75,4,7,3,2,2,14,12,41.7,3251,2023-11-08,1,0.444,110.6,96.56,1610612743,1610612744
2023-24,203932,Aaron Gordon,22300156,W,36.17166666666667,7,11,0.636,0,2,0.0,1,2,0.5,5,7,6,2,1,15,8,39.4,2157,2023-11-06,1,0.631,128.7,102.86,1610612743,1610612740
2023-24,203932,Aaron Gordon,22300139,W,34.68333333333333,4,9,0.444,1,3,0.333,6,8,0.75,3,9,5,3,2,15,26,42.9,3099,2023-11-04,1,0.599,127.9,97.16,1610612743,1610612741
2023-24,203932,Aaron Gordon,22300006,W,35.233333333333334,8,17,0.471,2,6,0.333,0,0,0.0,2,6,6,4,2,18,22,41.6,2743,2023-11-03,1,0.529,122.1,100.42,1610612743,1610612742
2023-24,203932,Aaron Gordon,22300123,L,18.45,2,3,0.667,0,1,0.0,0,0,0.0,1,1,2,2,4,4,-13,10.4,13114,2023-11-01,0,0.667,85.2,102.64,1610612743,1610612750
2023-24,203932,Aaron Gordon,22300110,W,33.2,10,12,0.833,0,0,0.0,1,4,0.25,3,4,2,3,2,21,8,29.4,4023,2023-10-30,1,0.763,112.8,99.04,1610612743,1610612762
2023-24,203932,Aaron Gordon,22300095,W,23.08333333333333,4,7,0.571,0,1,0.0,1,3,0.333,1,2,2,1,1,9,22,26.6,10430,2023-10-29,0,0.541,132.3,98.82,1610612743,1610612760
2023-24,203932,Aaron Gordon,22300078,W,30.33333333333333,5,11,0.455,0,1,0.0,0,1,0.0,1,1,3,1,3,10,8,27.9,5886,2023-10-27,0,0.437,99.2,105.74,1610612743,1610612763
2023-24,203932,Aaron Gordon,22300061,W,34.971666666666664,7,11,0.636,1,2,0.5,0,0,0.0,2,5,5,0,0,15,6,39.9,2922,2023-10-24,1,0.682,119.9,98.54,1610612743,1610612747
2023-24,1628988,Aaron Holiday,22300916,W,14.783333333333331,3,7,0.429,0,3,0.0,0,0,0.0,0,1,1,0,2,6,6,14.7,15074,2024-03-08,0,0.429,124.9,98.22,1610612745,1610612757
2023-24,1628988,Aaron Holiday,22300897,L,7.733333333333333,2,3,0.667,2,3,0.667,0,0,0.0,0,1,2,0,0,6,7,10.2,17717,2024-03-06,1,1.0,120.2,94.46,1610612745,1610612746
2023-24,1628988,Aaron Holiday,22300891,W,5.345,0,2,0.0,0,0,0.0,0,0,0.0,0,0,1,0,1,0,-12,1.5,18531,2024-03-05,1,0.0,113.1,100.94,1610612745,1610612759
2023-24,1628988,Aaron Holiday,22300870,W,6.466666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,3,0,-5,1.7,18100,2024-03-02,0,0.0,109.8,107.6,1610612745,1610612756
2023-24,1628988,Aaron Holiday,22300854,L,9.083333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,0,2,0,1,0,0,3.0,17338,2024-02-29,0,0.0,98.5,105.96,1610612745,1610612756
2023-24,1628988,Aaron Holiday,22300841,L,15.901666666666667,4,10,0.4,2,5,0.4,0,0,0.0,1,0,0,0,1,10,-4,14.2,14500,2024-02-27,0,0.5,89.7,104.92,1610612745,1610612760
2023-24,1628988,Aaron Holiday,22300822,L,10.71,3,5,0.6,1,1,1.0,0,0,0.0,0,0,1,1,0,7,-7,7.5,16852,2024-02-25,1,0.7,101.7,106.86,1610612745,1610612760
2023-24,1628988,Aaron Holiday,22300806,W,11.093333333333334,0,1,0.0,0,0,0.0,3,3,1.0,0,0,3,1,3,3,-2,12.5,16727,2024-02-23,1,0.647,108.6,103.18,1610612745,1610612756
2023-24,1628988,Aaron Holiday,22300798,L,7.733333333333333,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,-10,0.7,17717,2024-02-22,0,0.0,98.8,107.62,1610612745,1610612740
2023-24,1628988,Aaron Holiday,22300783,L,30.33333333333333,7,13,0.538,5,8,0.625,0,0,0.0,2,0,1,2,3,19,-14,23.9,5886,2024-02-14,0,0.731,111.5,100.68,1610612745,1610612763
2023-24,1628988,Aaron Holiday,22300765,W,26.113333333333333,7,14,0.5,2,6,0.333,2,4,0.5,1,2,4,0,3,18,8,27.6,8588,2024-02-12,1,0.571,111.1,94.9,1610612745,1610612752
2023-24,1628988,Aaron Holiday,22300754,L,22.433333333333334,7,10,0.7,3,5,0.6,1,1,1.0,0,1,2,0,4,18,1,25.2,10804,2024-02-10,0,0.862,103.3,107.82,1610612745,1610612737
2023-24,1628988,Aaron Holiday,22300744,L,30.816666666666663,5,13,0.385,2,8,0.25,0,0,0.0,0,3,5,1,2,12,15,25.1,5587,2024-02-09,0,0.462,101.9,100.7,1610612745,1610612761
2023-24,1628988,Aaron Holiday,22300719,L,20.19833333333333,3,3,1.0,2,2,1.0,0,0,0.0,0,2,5,1,1,8,-10,16.9,12103,2024-02-06,0,1.333,126.3,100.64,1610612745,1610612754
2023-24,1628988,Aaron Holiday,22300709,L,15.77,1,3,0.333,0,1,0.0,3,3,1.0,0,2,2,1,3,5,10,15.4,14573,2024-02-04,0,0.579,89.2,103.88,1610612745,1610612750
2023-24,1628988,Aaron Holiday,22300692,W,12.131666666666666,1,2,0.5,1,2,0.5,0,0,0.0,0,0,2,2,1,3,-1,7.0,16283,2024-02-02,1,0.75,124.4,107.14,1610612745,1610612761
2023-24,1628988,Aaron Holiday,22300679,L,17.481666666666666,0,4,0.0,0,4,0.0,0,0,0.0,1,0,1,0,1,0,9,2.7,13628,2024-01-31,1,0.0,104.8,95.52,1610612745,1610612740
2023-24,1628988,Aaron Holiday,22300645,L,18.05,3,6,0.5,0,0,0.0,0,0,0.0,1,2,1,2,2,6,1,9.1,13316,2024-01-27,0,0.5,98.0,106.7,1610612745,1610612751
2023-24,1628988,Aaron Holiday,22300635,W,18.6,4,6,0.667,2,4,0.5,0,0,0.0,0,1,6,2,2,10,12,18.2,13019,2024-01-26,0,0.833,130.6,106.36,1610612745,1610612766
2023-24,1628988,Aaron Holiday,22300623,L,29.53333333333333,2,4,0.5,2,3,0.667,6,6,1.0,0,3,2,0,0,12,4,21.6,6420,2024-01-24,1,0.904,126.4,95.66,1610612745,1610612757
2023-24,1628988,Aaron Holiday,22300603,L,27.25,5,8,0.625,2,5,0.4,0,0,0.0,0,4,5,2,4,12,5,25.3,7881,2024-01-21,1,0.75,99.4,106.8,1610612745,1610612738
2023-24,1628988,Aaron Holiday,22300598,W,9.073333333333334,2,2,1.0,0,0,0.0,2,2,1.0,0,0,0,0,2,6,-1,15.0,17343,2024-01-20,1,1.042,114.7,102.5,1610612745,1610612762
2023-24,1628988,Aaron Holiday,22300573,L,4.166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,4,2.7,18961,2024-01-17,0,0.0,97.6,98.02,1610612745,1610612752
2023-24,1628988,Aaron Holiday,22300555,L,5.5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,-5,2.7,18454,2024-01-15,0,0.0,116.1,100.02,1610612745,1610612755
2023-24,1628988,Aaron Holiday,22300542,L,8.816666666666666,2,6,0.333,0,3,0.0,1,2,0.5,0,0,1,0,0,5,-13,6.5,17405,2024-01-13,0,0.363,102.5,109.1,1610612745,1610612738
2023-24,1628988,Aaron Holiday,22300534,W,3.333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,-9,1.2,19285,2024-01-12,0,0.0,112.0,99.52,1610612745,1610612765
2023-24,1628988,Aaron Holiday,22300523,L,11.245,1,3,0.333,0,1,0.0,2,2,1.0,1,1,0,2,0,4,-1,10.4,16675,2024-01-10,0,0.515,103.7,102.7,1610612745,1610612741
2023-24,1628988,Aaron Holiday,22300509,L,22.566666666666663,2,6,0.333,1,5,0.2,3,3,1.0,0,4,1,0,2,8,10,17.3,10720,2024-01-08,0,0.546,112.6,98.7,1610612745,1610612748
2023-24,1628988,Aaron Holiday,22300496,W,20.861666666666668,4,7,0.571,3,5,0.6,0,0,0.0,0,1,0,2,1,11,3,10.2,11716,2024-01-06,1,0.786,111.9,100.78,1610612745,1610612749
2023-24,1628988,Aaron Holiday,22300485,L,18.95,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,0,0,5,-14,10.4,12816,2024-01-05,1,0.833,90.8,103.2,1610612745,1610612750
2023-24,1628988,Aaron Holiday,22300469,W,14.016666666666667,1,5,0.2,1,3,0.333,0,0,0.0,0,1,3,1,2,3,-5,7.7,15467,2024-01-03,1,0.3,113.3,99.16,1610612745,1610612751
2023-24,1628988,Aaron Holiday,22300453,W,10.65,0,3,0.0,0,1,0.0,0,0,0.0,1,2,4,0,1,0,8,9.6,16867,2024-01-01,1,0.0,128.8,104.22,1610612745,1610612765
2023-24,1628988,Aaron Holiday,22300434,L,14.896666666666668,2,6,0.333,0,2,0.0,0,0,0.0,1,1,3,3,2,4,-5,13.9,15027,2023-12-29,1,0.333,123.0,101.38,1610612745,1610612755
2023-24,1628988,Aaron Holiday,22300418,L,24.15,4,13,0.308,3,8,0.375,2,2,1.0,0,2,2,2,2,13,-3,16.4,9805,2023-12-27,1,0.468,105.9,105.56,1610612745,1610612756
2023-24,1628988,Aaron Holiday,22300409,L,25.06833333333333,6,10,0.6,3,6,0.5,0,0,0.0,0,3,1,1,1,15,9,22.1,9236,2023-12-26,1,0.75,113.9,101.96,1610612745,1610612754
2023-24,1628988,Aaron Holiday,22300392,W,15.283333333333331,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,1,0,5,2,9.7,14820,2023-12-23,0,0.868,110.0,97.08,1610612745,1610612740
2023-24,1628988,Aaron Holiday,22300385,W,15.116666666666667,1,3,0.333,1,3,0.333,0,0,0.0,0,3,0,2,0,3,-5,4.6,14905,2023-12-22,1,0.5,110.8,110.28,1610612745,1610612742
2023-24,1628988,Aaron Holiday,22300371,L,26.03333333333333,3,8,0.375,2,5,0.4,0,0,0.0,0,2,0,2,1,8,2,8.4,8638,2023-12-20,1,0.5,126.8,101.72,1610612745,1610612737
2023-24,1628988,Aaron Holiday,22300349,L,17.216666666666665,5,9,0.556,2,5,0.4,2,2,1.0,1,1,0,0,4,14,2,16.4,13785,2023-12-18,0,0.709,115.2,100.91,1610612745,1610612739
2023-24,1628988,Aaron Holiday,22300346,L,12.505,0,3,0.0,0,1,0.0,0,0,0.0,0,1,2,2,2,0,-3,5.2,16134,2023-12-17,0,0.0,121.1,101.66,1610612745,1610612749
2023-24,1628988,Aaron Holiday,22300332,W,19.48333333333333,1,5,0.2,1,3,0.333,1,1,1.0,1,1,0,0,1,4,7,12.4,12525,2023-12-15,0,0.368,105.0,100.84,1610612745,1610612763
2023-24,1628988,Aaron Holiday,22300314,W,14.316666666666666,2,6,0.333,2,3,0.667,0,0,0.0,0,0,2,1,2,6,-9,11.0,15312,2023-12-13,1,0.5,110.1,104.62,1610612745,1610612763
2023-24,1628988,Aaron Holiday,22300298,W,15.433333333333334,1,6,0.167,1,5,0.2,4,4,1.0,1,1,0,0,2,7,14,9.4,14742,2023-12-11,1,0.451,90.5,103.74,1610612745,1610612759
2023-24,1628988,Aaron Holiday,22301224,W,16.333333333333332,3,5,0.6,2,2,1.0,0,1,0.0,0,1,1,2,1,8,19,8.7,14261,2023-12-08,0,0.735,114.6,99.68,1610612745,1610612743
2023-24,1628988,Aaron Holiday,22301212,W,26.906666666666663,8,13,0.615,6,7,0.857,0,0,0.0,1,5,4,0,3,22,-5,38.2,8075,2023-12-06,1,0.846,106.1,103.12,1610612745,1610612760
2023-24,1628988,Aaron Holiday,22300291,L,14.066666666666666,5,6,0.833,1,2,0.5,0,0,0.0,1,0,3,0,2,11,6,16.7,15441,2023-12-02,0,0.917,94.2,103.4,1610612745,1610612747
2023-24,1628988,Aaron Holiday,22300263,L,35.075,4,10,0.4,0,5,0.0,1,1,1.0,0,3,5,0,2,9,-16,20.1,2850,2023-11-29,0,0.431,130.0,96.4,1610612745,1610612743
2023-24,1628988,Aaron Holiday,22300059,L,20.9,3,8,0.375,2,4,0.5,0,0,0.0,1,3,4,1,3,8,-6,17.8,11693,2023-11-28,0,0.5,115.3,99.76,1610612745,1610612742
2023-24,1628988,Aaron Holiday,22300048,W,14.7,3,4,0.75,1,1,1.0,0,0,0.0,0,0,0,0,2,7,2,13.0,15109,2023-11-24,1,0.875,108.7,99.42,1610612745,1610612743
2023-24,1628988,Aaron Holiday,22300231,W,16.616666666666667,3,6,0.5,1,4,0.25,0,0,0.0,0,3,2,0,3,7,2,13.6,14114,2023-11-22,1,0.583,109.0,99.6,1610612745,1610612763
2023-24,1628988,Aaron Holiday,22300224,L,28.4,4,5,0.8,3,4,0.75,2,3,0.667,0,4,1,0,3,13,8,31.3,7138,2023-11-20,0,1.028,120.4,93.94,1610612745,1610612744
2023-24,1628988,Aaron Holiday,22300216,L,15.133333333333333,0,3,0.0,0,2,0.0,0,0,0.0,0,0,5,1,4,0,2,6.5,14896,2023-11-19,0,0.0,103.6,102.08,1610612745,1610612747
2023-24,1628988,Aaron Holiday,22300037,L,17.536666666666665,2,3,0.667,1,2,0.5,0,0,0.0,0,1,2,0,2,5,9,12.2,13598,2023-11-17,0,0.833,98.2,102.0,1610612745,1610612746
2023-24,1628988,Aaron Holiday,22300182,W,16.616666666666667,2,8,0.25,1,5,0.2,0,0,0.0,0,2,2,0,1,5,8,10.4,14114,2023-11-12,1,0.313,110.6,96.46,1610612745,1610612743
2023-24,1628988,Aaron Holiday,22300011,W,14.366666666666667,1,5,0.2,1,3,0.333,2,2,1.0,0,0,2,0,0,5,8,11.0,15278,2023-11-10,1,0.425,103.7,100.14,1610612745,1610612740
2023-24,1628988,Aaron Holiday,22300163,W,22.886666666666667,3,6,0.5,1,2,0.5,0,0,0.0,0,2,3,0,3,7,12,13.9,10542,2023-11-08,1,0.583,127.5,99.96,1610612745,1610612747
2023-24,1628988,Aaron Holiday,22300153,W,21.15,6,6,1.0,0,0,0.0,1,1,1.0,0,3,1,2,1,13,16,19.1,11549,2023-11-06,1,1.009,131.4,92.84,1610612745,1610612758
2023-24,1628988,Aaron Holiday,22300137,W,19.0,0,4,0.0,0,2,0.0,0,0,0.0,1,2,0,1,1,0,-1,2.6,12776,2023-11-04,1,0.0,110.5,96.08,1610612745,1610612758
2023-24,1628988,Aaron Holiday,22300122,W,10.85,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,1,1,6,-1,7.7,16792,2023-11-01,1,1.5,122.9,103.06,1610612745,1610612766
2023-24,1628988,Aaron Holiday,22300066,L,4.8,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,-9,0.0,18715,2023-10-25,0,0.0,87.7,97.74,1610612745,1610612753
2023-24,1630174,Aaron Nesmith,22300903,L,30.295,2,10,0.2,1,4,0.25,3,3,1.0,0,4,1,0,3,8,2,20.3,5923,2024-03-07,1,0.353,110.9,102.24,1610612754,1610612750
2023-24,1630174,Aaron Nesmith,22300892,W,22.176666666666662,1,3,0.333,1,2,0.5,3,4,0.75,0,1,2,0,4,6,9,10.2,10949,2024-03-05,0,0.63,132.3,102.9,1610612754,1610612742
2023-24,1630174,Aaron Nesmith,22300877,L,27.613333333333333,1,7,0.143,0,4,0.0,2,2,1.0,0,1,2,2,2,4,-5,9.2,7653,2024-03-03,0,0.254,104.7,99.8,1610612754,1610612759
2023-24,1630174,Aaron Nesmith,22300863,L,20.595,3,5,0.6,2,3,0.667,1,2,0.5,0,3,3,0,2,9,-13,17.1,11881,2024-03-01,0,0.765,100.1,102.68,1610612754,1610612740
2023-24,1630174,Aaron Nesmith,22300782,W,16.7,3,10,0.3,2,7,0.286,0,0,0.0,0,2,1,0,2,8,-6,17.9,14063,2024-02-14,0,0.4,119.7,107.78,1610612754,1610612761
2023-24,1630174,Aaron Nesmith,22300761,L,33.35,8,13,0.615,1,4,0.25,4,7,0.571,0,3,1,2,3,21,-2,24.1,3921,2024-02-12,0,0.653,103.0,101.04,1610612754,1610612766
2023-24,1630174,Aaron Nesmith,22300755,W,31.16,5,12,0.417,3,7,0.429,0,0,0.0,1,2,0,1,4,13,12,15.6,5377,2024-02-10,0,0.542,124.6,99.24,1610612754,1610612752
2023-24,1630174,Aaron Nesmith,22300733,L,25.816666666666663,4,7,0.571,1,3,0.333,4,6,0.667,1,3,1,2,2,13,-9,35.3,8779,2024-02-08,1,0.674,109.1,102.8,1610612754,1610612744
2023-24,1630174,Aaron Nesmith,22300719,W,33.42333333333333,3,6,0.5,2,4,0.5,2,4,0.5,1,0,1,3,5,10,1,15.7,3882,2024-02-06,1,0.644,133.1,100.64,1610612754,1610612745
2023-24,1630174,Aaron Nesmith,22300707,W,33.58833333333333,8,11,0.727,3,5,0.6,3,3,1.0,1,7,4,2,3,22,19,38.6,3787,2024-02-04,0,0.893,115.1,99.46,1610612754,1610612766
2023-24,1630174,Aaron Nesmith,22300691,L,26.78333333333333,3,7,0.429,0,2,0.0,0,0,0.0,1,3,2,1,6,6,0,18.8,8169,2024-02-02,1,0.429,111.4,109.94,1610612754,1610612758
2023-24,1630174,Aaron Nesmith,22300685,L,36.61666666666667,6,13,0.462,3,6,0.5,2,2,1.0,1,5,1,2,6,17,2,26.7,1901,2024-02-01,0,0.612,102.2,101.36,1610612754,1610612752
2023-24,1630174,Aaron Nesmith,22300670,L,41.266666666666666,11,17,0.647,4,7,0.571,0,0,0.0,3,9,7,0,3,26,-3,53.9,253,2024-01-30,0,0.765,119.7,102.64,1610612754,1610612738
2023-24,1630174,Aaron Nesmith,22300652,W,37.365,6,11,0.545,2,6,0.333,2,3,0.667,1,6,6,1,3,16,-1,41.4,1485,2024-01-28,1,0.649,120.8,95.84,1610612754,1610612763
2023-24,1630174,Aaron Nesmith,22300636,W,33.94166666666667,8,13,0.615,3,6,0.5,3,4,0.75,1,5,3,1,4,22,7,38.7,3570,2024-01-26,1,0.745,123.6,108.76,1610612754,1610612756
2023-24,1630174,Aaron Nesmith,22300627,W,28.883333333333333,6,8,0.75,3,3,1.0,1,1,1.0,1,7,3,1,2,16,21,29.1,6843,2024-01-25,1,0.948,120.5,111.58,1610612754,1610612755
2023-24,1630174,Aaron Nesmith,22300614,L,33.8,5,13,0.385,1,7,0.143,2,2,1.0,4,5,0,1,3,13,-4,22.8,3666,2024-01-23,1,0.468,109.8,97.86,1610612754,1610612743
2023-24,1630174,Aaron Nesmith,22300604,L,25.816666666666663,2,7,0.286,1,5,0.2,1,3,0.333,1,2,1,0,4,6,-9,14.1,8779,2024-01-21,0,0.361,108.8,101.02,1610612754,1610612756
2023-24,1630174,Aaron Nesmith,22300590,L,28.005,4,9,0.444,3,4,0.75,1,2,0.5,1,3,2,2,6,12,15,17.8,7381,2024-01-19,0,0.607,104.5,105.7,1610612754,1610612757
2023-24,1630174,Aaron Nesmith,22300533,W,21.42,5,6,0.833,3,3,1.0,0,0,0.0,1,3,0,1,3,13,1,19.8,11391,2024-01-12,0,1.083,124.4,101.7,1610612754,1610612737
2023-24,1630174,Aaron Nesmith,22300520,W,24.183333333333334,3,9,0.333,2,5,0.4,2,2,1.0,0,3,1,0,1,10,1,15.1,9790,2024-01-10,1,0.506,109.2,102.38,1610612754,1610612764
2023-24,1630174,Aaron Nesmith,22300507,W,26.165,6,10,0.6,3,5,0.6,2,3,0.667,2,2,2,0,2,17,1,27.8,8553,2024-01-08,1,0.751,127.1,104.72,1610612754,1610612738
2023-24,1630174,Aaron Nesmith,22300493,L,31.87,3,13,0.231,0,7,0.0,2,2,1.0,1,3,0,0,2,8,-5,24.8,4893,2024-01-06,1,0.288,100.3,102.02,1610612754,1610612738
2023-24,1630174,Aaron Nesmith,22300480,W,22.25,7,11,0.636,1,2,0.5,0,0,0.0,0,2,3,2,3,15,25,25.9,10913,2024-01-05,1,0.682,139.2,106.96,1610612754,1610612737
2023-24,1630174,Aaron Nesmith,22300466,W,21.69333333333333,4,4,1.0,1,1,1.0,0,0,0.0,0,4,2,0,2,9,18,25.8,11225,2024-01-03,1,1.125,130.3,109.02,1610612754,1610612749
2023-24,1630174,Aaron Nesmith,22300454,W,27.363333333333333,1,10,0.1,1,7,0.143,1,2,0.5,1,4,0,0,4,4,-11,25.0,7816,2024-01-01,0,0.184,114.3,107.08,1610612754,1610612749
2023-24,1630174,Aaron Nesmith,22300441,W,30.61833333333333,8,13,0.615,7,11,0.636,2,2,1.0,0,1,2,2,2,25,10,30.2,5709,2023-12-30,1,0.901,135.6,104.56,1610612754,1610612752
2023-24,1630174,Aaron Nesmith,22300422,W,33.766666666666666,4,9,0.444,4,6,0.667,0,0,0.0,0,5,1,1,4,12,25,27.5,3680,2023-12-28,0,0.667,116.9,102.18,1610612754,1610612741
2023-24,1630174,Aaron Nesmith,22300409,W,30.366666666666667,3,6,0.5,2,4,0.5,2,2,1.0,1,4,2,3,5,10,17,16.0,5865,2023-12-26,0,0.727,121.5,101.96,1610612754,1610612745
2023-24,1630174,Aaron Nesmith,22300391,L,27.75,1,5,0.2,1,4,0.25,0,0,0.0,1,2,2,4,6,3,-20,11.6,7571,2023-12-23,1,0.3,114.9,95.88,1610612754,1610612753
2023-24,1630174,Aaron Nesmith,22300377,L,27.916666666666668,5,12,0.417,4,8,0.5,0,0,0.0,1,4,0,2,1,14,-23,39.0,7450,2023-12-21,0,0.583,103.2,102.54,1610612754,1610612763
2023-24,1630174,Aaron Nesmith,22300365,W,23.266666666666666,6,6,1.0,4,4,1.0,3,3,1.0,0,2,1,1,1,19,8,24.9,10324,2023-12-20,1,1.298,146.6,98.78,1610612754,1610612766
2023-24,1630174,Aaron Nesmith,22300350,L,26.216666666666665,4,7,0.571,2,3,0.667,2,2,1.0,1,5,2,1,3,12,0,36.2,8516,2023-12-18,1,0.761,121.8,104.68,1610612754,1610612746
2023-24,1630174,Aaron Nesmith,22300338,L,26.23333333333333,7,14,0.5,2,4,0.5,1,1,1.0,3,2,0,0,1,17,-15,26.0,8507,2023-12-16,0,0.589,110.1,99.54,1610612754,1610612750
2023-24,1630174,Aaron Nesmith,22300328,L,23.98333333333333,4,10,0.4,3,8,0.375,1,3,0.333,2,1,1,0,5,12,-6,26.1,9909,2023-12-15,0,0.53,106.0,115.24,1610612754,1610612764
2023-24,1630174,Aaron Nesmith,22300315,L,25.466666666666665,5,11,0.455,2,7,0.286,0,0,0.0,1,0,1,2,5,12,-20,12.7,8986,2023-12-13,0,0.545,108.5,115.1,1610612754,1610612749
2023-24,1630174,Aaron Nesmith,22300293,W,26.566666666666663,5,7,0.714,3,4,0.75,0,0,0.0,0,1,1,2,3,13,6,13.7,8301,2023-12-11,0,0.929,122.0,105.28,1610612754,1610612765
2023-24,1630174,Aaron Nesmith,22301229,W,26.73333333333333,2,6,0.333,1,4,0.25,1,1,1.0,0,1,1,0,5,6,16,11.7,8193,2023-12-07,0,0.466,118.5,108.16,1610612754,1610612749
2023-24,1630174,Aaron Nesmith,22301202,W,30.92,6,10,0.6,1,3,0.333,1,2,0.5,0,1,1,1,3,14,2,18.7,5513,2023-12-04,1,0.643,119.3,104.76,1610612754,1610612738
2023-24,1630174,Aaron Nesmith,22300284,W,28.72833333333333,7,9,0.778,4,6,0.667,4,6,0.667,0,4,1,0,4,22,9,31.3,6933,2023-12-02,0,0.945,142.9,103.18,1610612754,1610612748
2023-24,1630174,Aaron Nesmith,22300267,L,22.566666666666663,4,5,0.8,0,1,0.0,1,1,1.0,3,2,1,1,6,9,-2,27.5,10720,2023-11-30,0,0.827,117.8,110.94,1610612754,1610612748
2023-24,1630174,Aaron Nesmith,22300254,L,25.375,3,6,0.5,1,3,0.333,0,1,0.0,1,2,0,2,4,7,-6,17.6,9049,2023-11-27,1,0.543,101.3,107.1,1610612754,1610612757
2023-24,1630174,Aaron Nesmith,22300039,W,24.666666666666668,6,9,0.667,1,3,0.333,4,5,0.8,1,0,1,0,4,17,4,25.7,9491,2023-11-21,0,0.759,138.5,111.82,1610612754,1610612737
2023-24,1630174,Aaron Nesmith,22300209,L,14.85,0,2,0.0,0,0,0.0,0,0,0.0,0,1,0,0,2,0,-22,1.2,15040,2023-11-19,1,0.0,102.1,113.06,1610612754,1610612753
2023-24,1630174,Aaron Nesmith,22300019,W,22.29833333333333,2,8,0.25,1,5,0.2,1,2,0.5,0,4,2,1,4,6,-10,18.8,10892,2023-11-14,0,0.338,121.6,110.46,1610612754,1610612755
2023-24,1630174,Aaron Nesmith,22300180,L,26.238333333333333,3,6,0.5,2,5,0.4,0,0,0.0,1,3,3,0,3,8,2,20.3,8504,2023-11-12,0,0.667,125.5,101.58,1610612754,1610612755
2023-24,1630174,Aaron Nesmith,22300171,W,16.49,2,4,0.5,2,3,0.667,0,0,0.0,0,1,0,1,5,6,-22,6.2,14172,2023-11-09,1,0.75,120.2,106.12,1610612754,1610612749
2023-24,1630174,Aaron Nesmith,22300158,W,30.2,9,13,0.692,4,6,0.667,2,2,1.0,1,1,0,1,4,24,14,31.4,5970,2023-11-08,1,0.865,124.3,108.86,1610612754,1610612762
2023-24,1630174,Aaron Nesmith,22300146,W,16.216666666666665,5,8,0.625,3,4,0.75,2,2,1.0,1,1,2,0,0,15,17,26.4,14331,2023-11-06,1,0.845,136.8,108.66,1610612754,1610612759
2023-24,1630174,Aaron Nesmith,22300133,L,25.316666666666663,1,5,0.2,1,1,1.0,1,2,0.5,0,2,1,0,0,4,-9,16.9,9082,2023-11-04,1,0.34,119.2,101.58,1610612754,1610612766
